token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
247-4	BO105	247	e::hm	ehm	linguistic	_	_	0x2	_	_	_	FP
247-5	BO105	247	crescendo,	crescendo	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
247-6	BO105	247	e::hm	ehm	linguistic	_	End=919.4	0x2	_	_	_	FP
248-0	BO105	248	diciamo	diciamo	linguistic	_	Begin=920.988	_	_	_	_	_
248-1	BO105	248	che	che	linguistic	_	_	_	_	_	_	_
248-2	BO105	248	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_	_
248-3	BO105	248	è	è	linguistic	_	_	_	_	_	_	_
248-4	BO105	248	una	una	linguistic	_	_	_	_	_	_	_
248-5	BO105	248	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
248-6	BO105	248	laterizzazione	laterizzazione	linguistic	_	_	_	_	_	_	_
248-7	BO105	248	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_	_
248-8	BO105	248	aprendimen[to].	aprendimento	linguistic	Intonation=Falling	End=923.92	_	_	_	10-12(48)	_
249-0	BO104	249	[una]?	una	linguistic	Intonation=Rising	Begin=923.61|End=924.02	_	_	_	0-3(48)	OR
250-0	BO105	250	laterizza[zio~]	laterizzazio~	linguistic	Interrupted=Yes	Begin=924.266|End=925.54	_	_	_	9-13(49)	_
251-0	BO104	251	[late]rali[zzazione]	lateralizzazione	linguistic	_	Begin=925.013|End=926.36	_	_	_	0-4(49),8-16(50)	_
252-0	BO105	252	[la	la	linguistic	_	Begin=925.66	_	_	_	0-2(50)	SR[38]
252-1	BO105	252	rate~]	rate~	linguistic	Interrupted=Yes	_	_	_	_	0-5(50)	SR[38]
252-2	BO105	252	((ride))	((ride))	nonverbalbehavior	_	_	_	_	_	_	SR[38]
252-3	BO105	252	lateralizzazi[one].	lateralizzazione	linguistic	Intonation=Falling	End=928.22	_	_	_	13-16(51)	SR[38]
253-0	BO104	253	[più]	più	linguistic	_	Begin=927.971	_	_	_	0-3(51)	_
253-1	BO104	253	che	che	linguistic	_	_	_	_	_	_	_
253-2	BO104	253	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_	_
253-3	BO104	253	apprendimento	apprendimento	linguistic	_	_	_	_	_	_	_
253-4	BO104	253	delle	delle	linguistic	_	_	_	_	_	_	_
253-5	BO104	253	[proprio	proprio	linguistic	_	_	_	_	_	0-7(52)	_
253-6	BO104	253	del	del	linguistic	_	_	_	_	_	0-3(52)	_
253-7	BO104	253	sistema	sistema	linguistic	_	_	_	_	_	0-7(52)	_
253-8	BO104	253	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(52)	_
253-9	BO104	253	del	del	linguistic	_	_	_	_	_	0-3(52)	_
253-10	BO104	253	sistema	sistema	linguistic	_	_	_	_	_	0-7(52)	_
253-11	BO104	253	cerebrale].	cerebrale	linguistic	Intonation=Falling	End=931.506	_	_	_	0-9(52)	_
254-0	BO105	254	[delle	delle	linguistic	_	Begin=929.275	_	_	_	0-5(52)	_
254-1	BO105	254	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(52)	_
254-2	BO105	254	esatto.	esatto	linguistic	Intonation=Falling	_	_	_	_	0-6(52)	BC[9]
254-3	BO105	254	del	del	linguistic	_	_	_	_	_	0-3(52)	BC[9]
254-4	BO105	254	sistema	sistema	linguistic	_	_	_	_	_	0-7(52)	BC[9]
254-5	BO105	254	celebrale].	celebrale	linguistic	Intonation=Falling	End=931.54	_	_	_	0-9(52)	BC[9]
255-0	BO105	255	e::hm	ehm	linguistic	_	Begin=932.196	0x2	_	_	_	FP
255-1	BO105	255	in	in	linguistic	_	_	_	_	_	_	_
255-2	BO105	255	quanto	quanto	linguistic	_	_	_	_	_	_	_
255-3	BO105	255	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
255-4	BO105	255	emisfero	emisfero	linguistic	_	_	_	_	_	_	_
255-5	BO105	255	sinistro,	sinistro	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
255-6	BO105	255	è	è	linguistic	_	_	_	_	_	_	_
255-7	BO105	255	quello	quello	linguistic	_	_	_	_	_	_	_
255-8	BO105	255	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
255-9	BO105	255	collegato	collegato	linguistic	_	_	_	_	_	_	_
255-10	BO105	255	all'	all'	linguistic	SpaceAfter=No	_	_	_	_	_	_
255-11	BO105	255	atitvità	atitvità	linguistic	_	_	_	_	_	_	_
255-12	BO105	255	del	del	linguistic	_	_	_	_	_	_	_
255-13	BO105	255	linguaggio,	linguaggio	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
255-14	BO105	255	e	e	linguistic	_	_	_	_	_	_	_
255-15	BO105	255	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
255-16	BO105	255	emisfero	emisfero	linguistic	_	_	_	_	_	_	_
255-17	BO105	255	destro,	destro	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
255-18	BO105	255	alle	alle	linguistic	_	_	_	_	_	_	_
255-19	BO105	255	funzioni	funzioni	linguistic	_	_	_	_	_	_	_
255-20	BO105	255	cognitive	cognitive	linguistic	_	_	_	_	_	_	_
255-21	BO105	255	più	più	linguistic	_	_	_	_	_	_	_
255-22	BO105	255	in	in	linguistic	_	_	_	_	_	_	_
255-23	BO105	255	generale.	generale	linguistic	Intonation=Falling	End=939.815	_	_	_	_	_
256-0	BO105	256	m:::	m	linguistic	_	Begin=940.731|End=941.761	0x3	_	_	_	FP
257-0	BO105	257	inoltre,	inoltre	linguistic	Intonation=weakly_rising	Begin=942.193	_	_	_	_	_
257-1	BO105	257	si	si	linguistic	_	_	_	_	_	_	_
257-2	BO105	257	parla	parla	linguistic	_	_	_	_	_	_	_
257-3	BO105	257	di:	di	linguistic	_	_	1x1	_	_	_	_
257-4	BO105	257	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
257-5	BO105	257	motivazione	motivazione	linguistic	_	_	_	_	_	_	_
257-6	BO105	257	degli	degli	linguistic	_	_	_	_	_	_	_
257-7	BO105	257	studenti,	studenti	linguistic	Intonation=weakly_rising	End=945.45	_	_	_	_	_
258-0	BO105	258	e	e	linguistic	_	Begin=946.136	_	_	_	_	_
258-1	BO105	258	che	che	linguistic	_	_	_	_	_	_	_
258-2	BO105	258	è	è	linguistic	_	_	_	_	_	_	_
258-3	BO105	258	una	una	linguistic	_	_	_	_	_	_	_
258-4	BO105	258	caratteristica	caratteristica	linguistic	_	_	_	_	_	_	_
258-5	BO105	258	molti	molti	linguistic	_	_	_	_	_	_	_
258-6	BO105	258	importante,	importante	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
258-7	BO105	258	nel::	nel	linguistic	_	End=949.223	2x2	_	_	_	_
259-0	BO105	259	diciamo	diciamo	linguistic	_	Begin=949.293	_	_	_	_	_
259-1	BO105	259	nell'	nell'	linguistic	SpaceAfter=No	_	_	_	_	_	_
259-2	BO105	259	insegnamento	insegnamento	linguistic	_	_	_	_	_	_	_
259-3	BO105	259	apprendimento,	apprendimento	linguistic	Intonation=weakly_rising	End=951.491	_	_	_	_	_
260-0	BO105	260	e::hm.	ehm	linguistic	Intonation=Falling	Begin=952.02	0x2	_	_	_	FP
260-1	BO105	260	in	in	linguistic	_	_	_	_	_	_	_
260-2	BO105	260	base	base	linguistic	_	_	_	_	_	_	_
260-3	BO105	260	a	a	linguistic	_	_	_	_	_	_	_
260-4	BO105	260	questa,	questa	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
260-5	BO105	260	diciamo	diciamo	linguistic	_	_	_	_	_	_	_
260-6	BO105	260	che	che	linguistic	_	_	_	_	_	_	_
260-7	BO105	260	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
260-8	BO105	260	insegnante	insegnante	linguistic	_	_	_	_	_	_	_
260-9	BO105	260	può	può	linguistic	_	_	_	_	_	_	_
260-10	BO105	260	cercare	cercare	linguistic	_	_	_	_	_	_	_
260-11	BO105	260	di	di	linguistic	_	_	_	_	_	_	SR[39]
260-12	BO105	260	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	SR[39]
260-13	BO105	260	e::h	eh	linguistic	_	_	0x2	_	_	_	FP|SR[39]
260-14	BO105	260	produrre	produrre	linguistic	_	_	_	_	_	_	SR[39]
260-15	BO105	260	di:	di	linguistic	_	_	1x1	_	_	_	SR[39]
260-16	BO105	260	proporre,	proporre	linguistic	Intonation=weakly_rising	End=958.423	_	_	_	_	SR[39]
261-0	BO105	261	e::hm	ehm	linguistic	_	Begin=958.985	0x2	_	_	_	FP
261-1	BO105	261	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
261-2	BO105	261	argomenti,	argomenti	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
261-3	BO105	261	testi,	testi	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
261-4	BO105	261	che	che	linguistic	_	_	_	_	_	_	_
261-5	BO105	261	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
261-6	BO105	261	sono	sono	linguistic	_	_	_	_	_	_	_
261-7	BO105	261	nelle::	nelle	linguistic	_	_	4x2	_	_	_	_
261-8	BO105	261	negli	negli	linguistic	_	_	_	_	_	_	_
261-9	BO105	261	interessi	interessi	linguistic	_	_	_	_	_	_	_
261-10	BO105	261	appunto:	appunto	linguistic	_	_	6x1	_	_	_	_
261-11	BO105	261	de~	de~	linguistic	Interrupted=Yes	_	_	_	_	_	_
261-12	BO105	261	degli	degli	linguistic	_	_	_	_	_	_	_
261-13	BO105	261	studenti,	studenti	linguistic	Intonation=weakly_rising	End=965.761	_	_	_	_	_
262-0	BO105	262	e	e	linguistic	_	Begin=966.698	_	_	_	_	_
262-1	BO105	262	questo	questo	linguistic	_	_	_	_	_	_	_
262-2	BO105	262	sicuramente	sicuramente	linguistic	_	_	_	_	_	_	_
262-3	BO105	262	farà	farà	linguistic	_	_	_	_	_	_	_
262-4	BO105	262	crescere	crescere	linguistic	_	_	_	_	_	_	_
262-5	BO105	262	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
262-6	BO105	262	interesse	interesse	linguistic	_	_	_	_	_	_	_
262-7	BO105	262	e	e	linguistic	_	_	_	_	_	_	_
262-8	BO105	262	quindi	quindi	linguistic	_	_	_	_	_	_	_
262-9	BO105	262	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
262-10	BO105	262	anche	anche	linguistic	_	_	_	_	_	_	_
262-11	BO105	262	la	la	linguistic	_	_	_	_	_	_	_
262-12	BO105	262	motivazione.	motivazione	linguistic	Intonation=Falling	End=971.575	_	_	_	_	_
263-0	BO105	263	e::hm	ehm	linguistic	_	Begin=972.815	0x2	_	_	_	FP
263-1	BO105	263	si	si	linguistic	_	_	_	_	_	_	_
263-2	BO105	263	parla	parla	linguistic	_	_	_	_	_	_	_
263-3	BO105	263	inoltre	inoltre	linguistic	_	_	_	_	_	_	_
263-4	BO105	263	di	di	linguistic	_	_	_	_	_	_	_
263-5	BO105	263	ansietà,	ansietà	linguistic	Intonation=weakly_rising	End=975.26	_	_	_	_	_
264-0	BO105	264	come	come	linguistic	_	Begin=975.371	_	_	_	_	_
264-1	BO105	264	fattore	fattore	linguistic	_	_	_	_	_	_	_
264-2	BO105	264	interno,	interno	linguistic	Intonation=weakly_rising	End=976.48	_	_	_	_	_
265-0	BO105	265	che	che	linguistic	_	Begin=976.94	_	_	_	_	_
265-1	BO105	265	è	è	linguistic	_	_	_	_	_	_	_
265-2	BO105	265	un::	un	linguistic	_	End=978.166	1x2	_	_	_	_
266-0	BO105	266	è	è	linguistic	_	Begin=978.43	_	_	_	_	_
266-1	BO105	266	un	un	linguistic	_	_	_	_	_	_	_
266-2	BO105	266	fattore,	fattore	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
266-3	BO105	266	comune	comune	linguistic	_	_	_	_	_	_	_
266-4	BO105	266	a	a	linguistic	_	_	_	_	_	_	_
266-5	BO105	266	tutti	tutti	linguistic	_	_	_	_	_	_	_
266-6	BO105	266	gli	gli	linguistic	_	_	_	_	_	_	_
266-7	BO105	266	individui,	individui	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
266-8	BO105	266	può	può	linguistic	_	_	_	_	_	_	_
266-9	BO105	266	essere	essere	linguistic	_	_	_	_	_	_	_
266-10	BO105	266	maggiore	maggiore	linguistic	_	_	_	_	_	_	_
266-11	BO105	266	o	o	linguistic	_	_	_	_	_	_	_
266-12	BO105	266	minore	minore	linguistic	_	_	_	_	_	_	_
266-13	BO105	266	nelle	nelle	linguistic	_	_	_	_	_	_	_
266-14	BO105	266	varie	varie	linguistic	_	_	_	_	_	_	_
266-15	BO105	266	persone.	persone	linguistic	Intonation=Falling	End=982.6	_	_	_	_	_
267-0	BO105	267	e::	e	linguistic	_	Begin=983.25	0x2	_	_	_	_
267-1	BO105	267	diciamo	diciamo	linguistic	_	_	_	_	_	_	_
267-2	BO105	267	che:	che	linguistic	_	_	2x1	_	_	_	_
267-3	BO105	267	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
267-4	BO105	267	è	è	linguistic	_	_	_	_	_	_	_
267-5	BO105	267	appunto	appunto	linguistic	_	_	_	_	_	_	_
267-6	BO105	267	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
267-7	BO105	267	ansia,	ansia	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
267-8	BO105	267	che	che	linguistic	_	_	_	_	_	_	SR[40]
267-9	BO105	267	deriva	deriva	linguistic	_	_	_	_	_	_	SR[40]
267-10	BO105	267	nel	nel	linguistic	_	_	_	_	_	_	SR[40]
267-11	BO105	267	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	SR[40]
267-12	BO105	267	che	che	linguistic	_	_	_	_	_	_	SR[40]
267-13	BO105	267	arriva	arriva	linguistic	_	_	_	_	_	_	SR[40]
267-14	BO105	267	quando	quando	linguistic	_	_	_	_	_	_	SR[40]
267-15	BO105	267	uno	uno	linguistic	_	_	_	_	_	_	_
267-16	BO105	267	studente	studente	linguistic	_	_	_	_	_	_	_
267-17	BO105	267	deve	deve	linguistic	_	_	_	_	_	_	_
267-18	BO105	267	produrre,	produrre	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
267-19	BO105	267	o	o	linguistic	_	_	_	_	_	_	_
267-20	BO105	267	affrontare	affrontare	linguistic	_	_	_	_	_	_	_
267-21	BO105	267	un	un	linguistic	_	_	_	_	_	_	_
267-22	BO105	267	test,	test	linguistic	Intonation=weakly_rising	End=989.995	_	_	_	_	_
268-0	BO105	268	e::hm	ehm	linguistic	_	Begin=990.695	0x2	_	_	_	FP
268-1	BO105	268	può	può	linguistic	_	_	_	_	_	_	_
268-2	BO105	268	essere	essere	linguistic	_	_	_	_	_	_	_
268-3	BO105	268	limitata,	limitata	linguistic	Intonation=weakly_rising	End=992.911	_	_	_	_	_
269-0	BO105	269	si	si	linguistic	_	Begin=993.101	_	_	_	_	_
269-1	BO105	269	pensa.	pensa	linguistic	Intonation=Falling	_	_	_	_	_	_
269-2	BO105	269	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
269-3	BO105	269	facendo::	facendo	linguistic	_	_	6x2	_	_	_	_
269-4	BO105	269	diciamo	diciamo	linguistic	_	_	_	_	_	_	_
269-5	BO105	269	proponendo	proponendo	linguistic	_	_	_	_	_	_	_
269-6	BO105	269	test	test	linguistic	_	_	_	_	_	_	_
269-7	BO105	269	in	in	linguistic	_	_	_	_	_	_	_
269-8	BO105	269	modo	modo	linguistic	_	_	_	_	_	_	_
269-9	BO105	269	regolare,	regolare	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
269-10	BO105	269	quindi,	quindi	linguistic	Intonation=weakly_rising	End=997.988	_	_	_	_	_
270-0	BO105	270	[e::hm]	ehm	linguistic	_	Begin=998.26|End=998.95	0x2	_	_	0-3(53)	FP
271-0	BO104	271	[in]	in	linguistic	_	Begin=998.62	_	_	_	0-2(53)	OR[41]
271-1	BO104	271	modo?	modo	linguistic	Intonation=Rising	End=999.191	_	_	_	_	OR[41]
272-0	BO105	272	in	in	linguistic	_	Begin=999.496	_	_	_	_	_
272-1	BO105	272	modo	modo	linguistic	_	_	_	_	_	_	_
272-2	BO105	272	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
272-3	BO105	272	regolare,	regolare	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
272-4	BO105	272	e	e	linguistic	_	_	_	_	_	_	_
272-5	BO105	272	anche	anche	linguistic	_	_	_	_	_	_	_
272-6	BO105	272	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
272-7	BO105	272	proponendo	proponendo	linguistic	_	_	_	_	_	_	_
272-8	BO105	272	tanti	tanti	linguistic	_	_	_	_	_	_	_
272-9	BO105	272	test.	test	linguistic	Intonation=Falling	End=1002.625	_	_	_	_	_
273-0	BO105	273	nel	nel	linguistic	_	Begin=1002.745	_	_	_	_	_
273-1	BO105	273	senso	senso	linguistic	_	_	_	_	_	_	_
273-2	BO105	273	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
273-3	BO105	273	non::	non	linguistic	_	End=1004.187	2x2	_	_	_	_
274-0	BO104	274	oddio	oddio	linguistic	_	Begin=1004.187	_	_	_	_	BC
274-1	BO104	274	se	se	linguistic	_	_	_	_	_	_	_
274-2	BO104	274	proponi	proponi	linguistic	_	_	_	_	_	_	_
274-3	BO104	274	tanti	tanti	linguistic	_	_	_	_	_	_	_
274-4	BO104	274	test	test	linguistic	_	_	_	_	_	_	_
274-5	BO104	274	magari	magari	linguistic	_	_	_	_	_	_	_
274-6	BO104	274	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
274-7	BO104	274	ansia	ansia	linguistic	_	_	_	_	_	_	_
274-8	BO104	274	aumenta.	aumenta	linguistic	Intonation=Falling	End=1006.98	_	_	_	_	_
275-0	BO105	275	non	non	linguistic	_	Begin=1007.146	_	_	_	_	_
275-1	BO105	275	so	so	linguistic	_	_	_	_	_	_	_
275-2	BO105	275	io	io	linguistic	_	_	_	_	_	_	_
275-3	BO105	275	ho	ho	linguistic	_	_	_	_	_	_	_
275-4	BO105	275	trovato	trovato	linguistic	_	_	_	_	_	_	_
275-5	BO105	275	che,	che	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
275-6	BO105	275	e::[hm]	ehm	linguistic	_	End=1009.318	0x2	_	_	1-3(54)	FP
276-0	BO104	276	[do]ve?	dove	linguistic	Intonation=Rising	Begin=1008.9|End=1009.481	_	_	_	0-2(54)	OR
277-0	BO105	277	in	in	linguistic	_	Begin=1010.333	_	_	_	_	_
277-1	BO105	277	uno	uno	linguistic	_	_	_	_	_	_	_
277-2	BO105	277	di	di	linguistic	_	_	_	_	_	_	_
277-3	BO105	277	questi	questi	linguistic	_	_	_	_	_	_	_
277-4	BO105	277	manuali	manuali	linguistic	_	_	_	_	_	_	_
277-5	BO105	277	sicuramente	sicuramente	linguistic	_	_	_	_	_	_	_
277-6	BO105	277	però	però	linguistic	_	_	_	_	_	_	_
277-7	BO105	277	non:n[mi	nonnmi	linguistic	_	_	2x1	_	_	4-6(55)	_
277-8	BO105	277	rico]rdo	ricordo	linguistic	_	_	_	_	_	0-4(55)	_
277-9	BO105	277	esattamente	esattamente	linguistic	_	_	_	_	_	_	_
277-10	BO105	277	in	in	linguistic	_	_	_	_	_	_	_
277-11	BO105	277	quale	quale	linguistic	_	_	_	_	_	_	_
277-12	BO105	277	che	che	linguistic	_	_	_	_	_	_	_
277-13	BO105	277	diceva,	diceva	linguistic	Intonation=weakly_rising	End=1015.045	_	_	_	_	_
278-0	BO104	278	mh.	mh	linguistic	Intonation=Falling	Begin=1012.825|End=1013.216	_	_	_	_	BC
279-0	BO105	279	e::hm	ehm	linguistic	_	Begin=1015.326|End=1016.358	0x2	_	_	_	FP
280-0	BO105	280	che	che	linguistic	_	Begin=1016.8	_	_	_	_	_
280-1	BO105	280	appunto	appunto	linguistic	_	End=1017.61	_	_	_	_	_
281-0	BO105	281	aumentare:	aumentare	linguistic	_	Begin=1018.621	8x1	_	_	_	_
281-1	BO105	281	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
281-2	BO105	281	e::hm.	ehm	linguistic	Intonation=Falling	End=1020.593	0x2	_	_	_	FP
282-0	BO105	282	la	la	linguistic	_	Begin=1020.911	_	_	_	_	_
282-1	BO105	282	frequenza	frequenza	linguistic	_	_	_	_	_	_	_
282-2	BO105	282	con	con	linguistic	_	_	_	_	_	_	_
282-3	BO105	282	la	la	linguistic	_	_	_	_	_	_	_
282-4	BO105	282	quale:	quale	linguistic	_	_	4x1	_	_	_	_
282-5	BO105	282	vengono::	vengono	linguistic	_	End=1023.106	6x2	_	_	_	_
283-0	BO105	283	eh	eh	linguistic	_	Begin=1024.008	_	_	_	_	FP
283-1	BO105	283	proposti	proposti	linguistic	_	_	_	_	_	_	_
283-2	BO105	283	i	i	linguistic	_	_	_	_	_	_	_
283-3	BO105	283	test,	test	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
283-4	BO105	283	e	e	linguistic	_	_	_	_	_	_	_
283-5	BO105	283	anche	anche	linguistic	_	_	_	_	_	_	_
283-6	BO105	283	esplicitare,	esplicitare	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
283-7	BO105	283	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
283-8	BO105	283	bene	bene	linguistic	_	_	_	_	_	_	_
283-9	BO105	283	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
283-10	BO105	283	diciamo	diciamo	linguistic	_	_	_	_	_	_	_
283-11	BO105	283	i	i	linguistic	_	_	_	_	_	_	_
283-12	BO105	283	contenuti::	contenuti	linguistic	_	End=1028.44	8x2	_	_	_	_
284-0	BO105	284	proposti	proposti	linguistic	_	Begin=1028.64	_	_	_	_	_
284-1	BO105	284	nel	nel	linguistic	_	_	_	_	_	_	_
284-2	BO105	284	test,	test	linguistic	Intonation=weakly_rising	End=1029.9	_	_	_	_	_
285-0	BO105	285	può	può	linguistic	_	Begin=1030.13	_	_	_	_	_
285-1	BO105	285	aiutare,	aiutare	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
285-2	BO105	285	a::	a	linguistic	_	_	0x2	_	_	_	_
285-3	BO105	285	di	di	linguistic	_	_	_	_	_	_	_
285-4	BO105	285	far	far	linguistic	_	_	_	_	_	_	_
285-5	BO105	285	diminuire	diminuire	linguistic	_	_	_	_	_	_	_
285-6	BO105	285	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
285-7	BO105	285	ansie[tà	ansietà	linguistic	_	_	_	_	_	5-7(56)	_
285-8	BO105	285	ne~]	ne~	linguistic	Interrupted=Yes	_	_	_	_	0-3(56)	_
285-9	BO105	285	negli	negli	linguistic	_	_	_	_	_	_	_
285-10	BO105	285	apprendenti.	apprendenti	linguistic	Intonation=Falling	_	_	_	_	_	_
285-11	BO105	285	in	in	linguistic	_	_	_	_	_	_	_
285-12	BO105	285	quanto	quanto	linguistic	_	_	_	_	_	_	_
285-13	BO105	285	magari	magari	linguistic	_	End=1034.771	_	_	_	_	_
286-0	BO104	286	[mhmh]	mhmh	linguistic	_	Begin=1032.49|End=1033.223	_	_	_	0-4(56)	BC
287-0	BO105	287	fare	fare	linguistic	_	Begin=1035.28	_	_	_	_	_
287-1	BO105	287	pochi	pochi	linguistic	_	_	_	_	_	_	_
287-2	BO105	287	test:	test	linguistic	_	_	3x1	_	_	_	_
287-3	BO105	287	da	da	linguistic	_	_	_	_	_	_	_
287-4	BO105	287	questi	questi	linguistic	_	_	_	_	_	_	_
287-5	BO105	287	test	test	linguistic	_	_	_	_	_	_	_
287-6	BO105	287	dipenderebbe:	dipenderebbe	linguistic	_	_	11x1	_	_	_	_
287-7	BO105	287	appunto	appunto	linguistic	_	_	_	_	_	_	_
287-8	BO105	287	una	una	linguistic	_	_	_	_	_	_	_
287-9	BO105	287	valutazione	valutazione	linguistic	_	_	_	_	_	_	_
287-10	BO105	287	grande:	grande	linguistic	_	_	5x1	_	_	_	_
287-11	BO105	287	di	di	linguistic	_	_	_	_	_	_	_
287-12	BO105	287	tutto	tutto	linguistic	_	_	_	_	_	_	_
287-13	BO105	287	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
287-14	BO105	287	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
287-15	BO105	287	anno	anno	linguistic	_	_	_	_	_	_	_
287-16	BO105	287	scolastico.	scolastico	linguistic	Intonation=Falling	_	_	_	_	_	_
287-17	BO105	287	dipenderebbe	dipenderebbe	linguistic	_	_	_	_	_	_	_
287-18	BO105	287	una	una	linguistic	_	_	_	_	_	_	_
287-19	BO105	287	grande:	grande	linguistic	_	End=1042.52	5x1	_	_	_	_
288-0	BO105	288	diciamo	diciamo	linguistic	_	Begin=1043.55	_	_	_	_	_
288-1	BO105	288	che	che	linguistic	_	_	_	_	_	_	_
288-2	BO105	288	la	la	linguistic	_	_	_	_	_	_	SR[42]
288-3	BO105	288	me~	me~	linguistic	Interrupted=Yes	_	_	_	_	_	SR[42]
288-4	BO105	288	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	SR[42]
288-5	BO105	288	in	in	linguistic	_	_	_	_	_	_	SR[42]
288-6	BO105	288	termini	termini	linguistic	_	_	_	_	_	_	SR[42]
288-7	BO105	288	di	di	linguistic	_	_	_	_	_	_	SR[42]
288-8	BO105	288	media	media	linguistic	_	_	_	_	_	_	SR[42]
288-9	BO105	288	sarebbe	sarebbe	linguistic	_	_	_	_	_	_	_
288-10	BO105	288	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
288-11	BO105	288	molto	molto	linguistic	_	_	_	_	_	_	_
288-12	BO105	288	influente.	influente	linguistic	Intonation=Falling	End=1047.511	_	_	_	_	_
289-0	BO105	289	al	al	linguistic	_	Begin=1047.65	_	_	_	_	_
289-1	BO105	289	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
289-2	BO105	289	termine	termine	linguistic	_	_	_	_	_	_	_
289-3	BO105	289	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_	_
289-4	BO105	289	anno	anno	linguistic	_	_	_	_	_	_	_
289-5	BO105	289	scolastico.	scolastico	linguistic	Intonation=Falling	End=1049.55	_	_	_	_	_
290-0	BO105	290	ci	ci	linguistic	_	Begin=1050.508	_	_	_	_	_
290-1	BO105	290	sono	sono	linguistic	_	_	_	_	_	_	_
290-2	BO105	290	pochi	pochi	linguistic	_	_	_	_	_	_	_
290-3	BO105	290	test.	test	linguistic	Intonation=Falling	End=1051.606	_	_	_	_	_
291-0	BO104	291	mh	mh	linguistic	_	Begin=1052.306|End=1052.65	_	_	_	_	BC
292-0	BO105	292	non	non	linguistic	_	Begin=1053.625	_	_	_	_	_
292-1	BO105	292	so	so	linguistic	_	_	_	_	_	_	_
292-2	BO105	292	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
292-3	BO105	292	avevo	avevo	linguistic	_	_	_	_	_	_	_
292-4	BO105	292	[interpretata	interpretata	linguistic	_	_	_	_	_	0-12(57)	_
292-5	BO105	292	così].	così	linguistic	Intonation=Falling	End=1055.34	_	_	_	0-4(57)	_
293-0	BO104	293	[vabbè].	vabbè	linguistic	Intonation=Falling	Begin=1054.26	_	_	_	0-5(57)	_
293-1	BO104	293	sì	sì	linguistic	_	_	_	_	_	_	_
293-2	BO104	293	un	un	linguistic	_	_	_	_	_	_	_
293-3	BO104	293	concetto	concetto	linguistic	_	_	_	_	_	_	_
293-4	BO104	293	un	un	linguistic	_	_	_	_	_	_	_
293-5	BO104	293	po'	po'	linguistic	_	_	_	_	_	_	_
