token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
310-0	BO087	310	[il	il	linguistic	_	Begin=779.603	_	_	_	0-2(96)	_
310-1	BO087	310	sottotito]lo,	sottotitolo	linguistic	Intonation=WeaklyRising	End=780.846	_	_	_	0-9(96)	_
311-0	BO087	311	attenta	attenta	linguistic	_	Begin=783.637	_	_	_	_	_
311-1	BO087	311	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
311-2	BO087	311	[una	una	linguistic	_	_	_	_	_	0-3(97)	_
311-3	BO087	311	volta	volta	linguistic	_	_	_	_	_	0-5(97)	_
311-4	BO087	311	maiuscolo,	maiuscolo	linguistic	Intonation=WeaklyRising	_	_	_	_	0-9(97)	_
311-5	BO087	311	una	una	linguistic	_	_	_	_	_	0-3(97)	_
311-6	BO087	311	volta	volta	linguistic	_	_	_	_	_	0-5(97)	_
311-7	BO087	311	minuscolo,	minuscolo	linguistic	Intonation=WeaklyRising	_	_	_	_	0-9(97)	_
311-8	BO087	311	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(97)	_
311-9	BO087	311	ma	ma	linguistic	_	_	_	_	_	0-2(97)	_
311-10	BO087	311	va	va	linguistic	_	_	_	_	_	0-2(97)	_
311-11	BO087	311	bene]	bene	linguistic	_	_	_	_	_	0-4(97)	_
311-12	BO087	311	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
311-13	BO087	311	poi?	poi	linguistic	Intonation=Rising	End=787.855	_	_	_	_	_
312-0	BO089	312	[o:::h	oh	linguistic	_	Begin=784.487	0x3	_	_	0-2(97)	_
312-1	BO089	312	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(97)	_
312-2	BO089	312	mio	mio	linguistic	_	_	_	_	_	0-3(97)	_
312-3	BO089	312	dio	dio	linguistic	_	_	_	_	_	0-3(97)	_
312-4	BO089	312	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(97)	_
312-5	BO089	312	m:h	mh	linguistic	_	_	0x1	_	_	0-2(97)	FP
312-6	BO089	312	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(97)	_
312-7	BO089	312	sì	sì	linguistic	_	_	_	_	_	0-2(97)	BC[34]
312-8	BO089	312	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(97)	BC[34]
312-9	BO089	312	è	è	linguistic	_	_	_	_	_	0-1(97)	BC[34]
312-10	BO089	312	vero].	vero	linguistic	Intonation=Falling	End=787.092	_	_	_	0-4(97)	BC[34]
313-0	BO089	313	e:::::h	eh	linguistic	ProsodicLink=Yes	Begin=787.861	0x5	_	_	_	FP[73]
313-1	BO089	313	eh,	eh	linguistic	Intonation=WeaklyRising	End=789.042	_	_	_	_	FP[73]
314-0	BO089	314	poi	poi	linguistic	_	Begin=790.452	_	_	_	_	_
314-1	BO089	314	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
314-2	BO089	314	e:::h	eh	linguistic	_	_	0x3	_	_	_	FP
314-3	BO089	314	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
314-4	BO089	314	ho	ho	linguistic	_	_	_	_	_	_	_
314-5	BO089	314	invertito	invertito	linguistic	_	_	_	_	_	_	_
314-6	BO089	314	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
314-7	BO089	314	oh	oh	linguistic	_	_	_	_	_	_	_
314-8	BO089	314	((ride))	((ride))	nonverbalbehavior	_	_	_	_	_	_	_
314-9	BO089	314	qua.	qua	linguistic	Intonation=Falling	End=794.734	_	_	_	_	_
315-0	BO089	315	sì.	sì	linguistic	Intonation=Falling	Begin=796.215|End=796.652	_	_	_	_	_
316-0	BO089	316	ho	ho	linguistic	_	Begin=797.504	_	_	_	_	_
316-1	BO089	316	riportato	riportato	linguistic	_	_	_	_	_	_	_
316-2	BO089	316	prima	prima	linguistic	_	_	_	_	_	_	_
316-3	BO089	316	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
316-4	BO089	316	an~	an~	linguistic	Interrupted=Yes	_	_	_	_	_	_
316-5	BO089	316	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
316-6	BO089	316	m::h	mh	linguistic	_	_	0x2	_	_	_	FP
316-7	BO089	316	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
316-8	BO089	316	anno	anno	linguistic	_	_	_	_	_	_	_
316-9	BO089	316	di	di	linguistic	_	_	_	_	_	_	_
316-10	BO089	316	pubblicazione	pubblicazione	linguistic	_	_	_	_	_	_	_
316-11	BO089	316	e	e	linguistic	_	_	_	_	_	_	_
316-12	BO089	316	poi::	poi	linguistic	_	_	2x2	_	_	_	_
316-13	BO089	316	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
316-14	BO089	316	eh	eh	linguistic	ProsodicLink=Yes	_	_	_	_	_	FP[74]
316-15	BO089	316	mh	mh	linguistic	_	_	_	_	_	_	FP[74]
316-16	BO089	316	il	il	linguistic	_	_	_	_	_	_	_
316-17	BO089	316	mese.	mese	linguistic	Intonation=Falling	End=802.79	_	_	_	_	_
317-0	BO087	317	>allora<	allora	linguistic	_	Begin=803.528	_	Fast=0-6	_	_	_
317-1	BO087	317	qui	qui	linguistic	_	_	_	_	_	_	_
317-2	BO087	317	ha	ha	linguistic	_	_	_	_	_	_	_
317-3	BO087	317	messo	messo	linguistic	_	_	_	_	_	_	_
317-4	BO087	317	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
317-5	BO087	317	anno,	anno	linguistic	Intonation=WeaklyRising	End=805.107	_	_	_	_	_
318-0	BO087	318	e	e	linguistic	_	Begin=805.327	_	_	_	_	_
318-1	BO087	318	il	il	linguistic	_	_	_	_	_	_	_
318-2	BO087	318	mese.	mese	linguistic	Intonation=Falling	End=806.233	_	_	_	_	_
319-0	BO089	319	sì.	sì	linguistic	Intonation=Falling	Begin=806.24|End=806.51	_	_	_	_	BC
320-0	BO087	320	e	e	linguistic	_	Begin=806.512	_	_	_	_	_
320-1	BO087	320	dà	dà	linguistic	_	_	_	_	_	_	_
320-2	BO087	320	>solamente<	solamente	linguistic	_	_	_	Fast=0-9	_	_	_
320-3	BO087	320	la	la	linguistic	_	_	_	_	_	_	_
320-4	BO087	320	sequenza,	sequenza	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
320-5	BO087	320	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
320-6	BO087	320	di	di	linguistic	_	_	_	_	_	_	_
320-7	BO087	320	[pagine]	pagine	linguistic	_	_	_	_	_	0-6(98)	_
320-8	BO087	320	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
320-9	BO087	320	che	che	linguistic	_	_	_	_	_	_	_
320-10	BO087	320	è	è	linguistic	_	_	_	_	_	_	_
320-11	BO087	320	uguale	uguale	linguistic	_	_	_	_	_	_	_
320-12	BO087	320	qui.	qui	linguistic	Intonation=Falling	End=809.5	_	_	_	_	_
321-0	BO089	321	[sì:],	sì	linguistic	Intonation=WeaklyRising	Begin=808.348|End=808.745	1x1	_	_	0-2(98)	BC
322-0	BO087	322	anno,	anno	linguistic	Intonation=WeaklyRising	Begin=809.831|End=810.637	_	_	_	_	_
323-0	BO087	323	mese,	mese	linguistic	Intonation=WeaklyRising	Begin=810.803	_	_	_	_	_
323-1	BO087	323	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
323-2	BO087	323	sequenza	sequenza	linguistic	_	_	_	_	_	_	_
323-3	BO087	323	di	di	linguistic	_	_	_	_	_	_	_
323-4	BO087	323	pagine	pagine	linguistic	_	_	_	_	_	_	_
323-5	BO087	323	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
323-6	BO087	323	[cosa	cosa	linguistic	_	_	_	_	_	0-4(99)	_
323-7	BO087	323	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	0-2(99)	_
323-8	BO087	323	è]	è	linguistic	_	_	_	_	_	0-1(99)	_
323-9	BO087	323	qua	qua	linguistic	_	_	_	_	_	_	_
323-10	BO087	323	in	in	linguistic	_	_	_	_	_	_	_
323-11	BO087	323	[più	più	linguistic	_	_	_	_	_	0-3(100)	_
323-12	BO087	323	un	un	linguistic	_	_	_	_	_	0-2(100)	_
323-13	BO087	323	po']?	po'	linguistic	Intonation=Rising	End=813.55	_	_	_	0-3(100)	_
324-0	BO089	324	[mh	mh	linguistic	_	Begin=812.165	_	_	_	0-2(99)	BC[35]
324-1	BO089	324	mh],	mh	linguistic	Intonation=WeaklyRising	End=812.623	_	_	_	0-2(99)	BC[35]
325-0	BO089	325	[manca]:::::	manca	linguistic	_	Begin=813.114	4x5	_	_	0-5(100)	_
325-1	BO089	325	il	il	linguistic	_	_	_	_	_	_	_
325-2	BO089	325	numero.	numero	linguistic	Intonation=Falling	End=815.15	_	_	_	_	_
326-0	BO089	326	della:::	della	linguistic	_	Begin=815.291	4x3	_	_	_	_
326-1	BO089	326	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
326-2	BO089	326	della	della	linguistic	_	_	_	_	_	_	_
326-3	BO089	326	rivista.	rivista	linguistic	Intonation=Falling	End=816.8	_	_	_	_	_
327-0	BO089	327	però,	però	linguistic	Intonation=WeaklyRising	Begin=816.989|End=817.593	_	_	_	_	_
328-0	BO089	328	m::h	mh	linguistic	_	Begin=817.962	0x2	_	_	_	FP
328-1	BO089	328	forse	forse	linguistic	_	_	_	_	_	_	_
328-2	BO089	328	non	non	linguistic	ProsodicLink=Yes	_	_	_	_	_	_
328-3	BO089	328	eh	eh	linguistic	_	_	_	_	_	_	FP
328-4	BO089	328	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
328-5	BO089	328	non	non	linguistic	_	_	_	_	_	_	_
328-6	BO089	328	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_	_
328-7	BO089	328	è.	è	linguistic	Intonation=Falling	End=819.68	_	_	_	_	_
329-0	BO087	329	cioè	cioè	linguistic	_	Begin=821.48	_	_	_	_	_
329-1	BO087	329	nel	nel	linguistic	_	_	_	_	_	_	_
329-2	BO087	329	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
329-3	BO087	329	nel	nel	linguistic	_	_	_	_	_	_	_
329-4	BO087	329	febbra:io,	febbraio	linguistic	Intonation=WeaklyRising	_	5x1	_	_	_	_
329-5	BO087	329	giugno	giugno	linguistic	_	_	_	_	_	_	_
329-6	BO087	329	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_	_
329-7	BO087	329	ottantase:i,	ottantasei	linguistic	Intonation=WeaklyRising	End=825.029	8x1	_	_	_	_
330-0	BO087	330	e:::h	eh	linguistic	_	Begin=826.04	0x3	_	_	_	FP
330-1	BO087	330	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
330-2	BO087	330	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_	_
330-3	BO087	330	è,	è	linguistic	Intonation=WeaklyRising	End=827.08	_	_	_	_	_
331-0	BO087	331	e	e	linguistic	_	Begin=827.736	_	_	_	_	_
331-1	BO087	331	nel	nel	linguistic	_	_	_	_	_	_	_
331-2	BO087	331	febbraio	febbraio	linguistic	_	_	_	_	_	_	_
331-3	BO087	331	giugno	giugno	linguistic	_	_	_	_	_	_	_
331-4	BO087	331	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_	_
331-5	BO087	331	ottantase:i,	ottantasei	linguistic	Intonation=WeaklyRising	End=830.32	8x1	_	_	_	_
332-0	BO089	332	forse	forse	linguistic	_	Begin=830.398	_	_	_	_	_
332-1	BO089	332	è	è	linguistic	_	_	_	_	_	_	_
332-2	BO089	332	lo	lo	linguistic	_	_	_	_	_	_	_
332-3	BO089	332	[stigma	stigma	linguistic	_	_	_	_	_	0-6(?)	_
332-4	BO089	332	è	è	linguistic	_	_	_	_	_	0-1(?)	_
332-5	BO089	332	lo]	lo	linguistic	_	_	_	_	_	0-2(?)	_
332-6	BO089	332	stesso	stesso	linguistic	_	_	_	_	_	_	_
332-7	BO089	332	numero.	numero	linguistic	Intonation=Falling	End=832.723	_	_	_	_	_
333-0	BO087	333	[non	non	linguistic	_	Begin=830.799	_	_	_	0-3(101)	_
333-1	BO087	333	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	0-2(101)	_
333-2	BO087	333	è:]?	è	linguistic	Intonation=Rising	End=831.566	0x1	_	_	0-1(101)	_
334-0	BO087	334	[a::h	ah	linguistic	ProsodicLink=Yes	Begin=832.45	0x2	_	_	0-2(102)	BC[36]
334-1	BO087	334	e]cco.	ecco	linguistic	Intonation=Falling	End=833.195	_	_	_	0-1(102)	BC[36]
335-0	BO089	335	((ride))	((ride))	nonverbalbehavior	_	Begin=833.265|End=834.088	_	_	_	_	_
336-0	BO089	336	ecco.	ecco	linguistic	Intonation=Falling	Begin=834.189|End=834.762	_	_	_	_	_
337-0	BO087	337	sicuramente	sicuramente	linguistic	_	Begin=834.762	_	_	_	_	_
337-1	BO087	337	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_	_
337-2	BO087	337	è,	è	linguistic	Intonation=WeaklyRising	End=835.83	_	_	_	_	_
338-0	BO089	338	mh	mh	linguistic	_	Begin=835.98	_	_	_	_	BC[37]
338-1	BO089	338	mh,	mh	linguistic	Intonation=WeaklyRising	End=836.355	_	_	_	_	BC[37]
339-0	BO087	339	che	che	linguistic	_	Begin=836.807	_	_	_	_	_
339-1	BO087	339	cos'	cos'	linguistic	SpaceAfter=No	_	_	_	_	_	_
339-2	BO087	339	è	è	linguistic	_	_	_	_	_	_	_
339-3	BO087	339	sto	sto	linguistic	_	_	_	_	_	_	_
339-4	BO087	339	numero?	numero	linguistic	Intonation=Rising	_	_	_	_	_	_
339-5	BO087	339	cioè	cioè	linguistic	_	_	_	_	_	_	_
339-6	BO087	339	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
339-7	BO087	339	la	la	linguistic	_	_	_	_	_	_	_
339-8	BO087	339	numerazione	numerazione	linguistic	_	_	_	_	_	_	_
339-9	BO087	339	dei	dei	linguistic	_	_	_	_	_	_	_
339-10	BO087	339	periodici	periodici	linguistic	_	_	_	_	_	_	_
339-11	BO087	339	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
339-12	BO087	339	lei	lei	linguistic	_	_	_	_	_	_	_
339-13	BO087	339	è	è	linguistic	_	_	_	_	_	_	_
339-14	BO087	339	stata	stata	linguistic	_	_	_	_	_	_	_
339-15	BO087	339	a	a	linguistic	_	_	_	_	_	_	_
339-16	BO087	339	lezione?	lezione	linguistic	Intonation=Rising	End=841.127	_	_	_	_	_
340-0	BO089	340	no.	no	linguistic	Intonation=Falling	Begin=841.195|End=841.761	_	_	_	_	_
341-0	BO087	341	allora	allora	linguistic	_	Begin=841.781	_	_	_	_	_
341-1	BO087	341	non	non	linguistic	_	_	_	_	_	_	_
341-2	BO087	341	gliela	gliela	linguistic	_	_	_	_	_	_	_
341-3	BO087	341	facio	facio	linguistic	_	_	_	_	_	_	_
341-4	BO087	341	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
341-5	BO087	341	perché	perché	linguistic	_	_	_	_	_	_	_
341-6	BO087	341	non	non	linguistic	_	_	_	_	_	_	_
341-7	BO087	341	la	la	linguistic	_	_	_	_	_	_	_
341-8	BO087	341	xxx	x	unknown	_	End=843.692	_	_	_	_	_
342-0	BO087	342	allora,	allora	linguistic	Intonation=WeaklyRising	Begin=845.557|End=846.311	_	_	_	_	_
343-0	BO087	343	va	va	linguistic	_	Begin=846.843	_	_	_	_	_
343-1	BO087	343	bene	bene	linguistic	_	_	_	_	_	_	_
343-2	BO087	343	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
343-3	BO087	343	attenta,	attenta	linguistic	Intonation=WeaklyRising	End=848.17	_	_	_	_	_
344-0	BO087	344	è	è	linguistic	_	Begin=848.312	_	_	_	_	_
344-1	BO087	344	fatta	fatta	linguistic	_	_	_	_	_	_	_
344-2	BO087	344	bene,	bene	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
344-3	BO087	344	e	e	linguistic	_	_	_	_	_	_	_
344-4	BO087	344	sono	sono	linguistic	_	_	_	_	_	_	_
344-5	BO087	344	contento	contento	linguistic	_	_	_	_	_	_	_
344-6	BO087	344	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
344-7	BO087	344	attenta	attenta	linguistic	_	_	_	_	_	_	_
344-8	BO087	344	a	a	linguistic	_	_	_	_	_	_	_
344-9	BO087	344	queste	queste	linguistic	_	End=850.905	_	_	_	_	_
345-0	BO087	345	pre[cisazioni	precisazioni	linguistic	_	Begin=851.053	_	_	_	3-12(103)	_
345-1	BO087	345	eh],	eh	linguistic	Intonation=WeaklyRising	_	_	_	_	0-2(103)	FP
345-2	BO087	345	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
345-3	BO087	345	perché	perché	linguistic	_	_	_	_	_	_	_
345-4	BO087	345	la	la	linguistic	_	_	_	_	_	_	_
345-5	BO087	345	bilbiografia	bilbiografia	linguistic	_	_	_	_	_	_	_
345-6	BO087	345	è	è	linguistic	ProsodicLink=Yes	_	_	_	_	_	_
345-7	BO087	345	m::h	mh	linguistic	_	_	0x2	_	_	_	FP
345-8	BO087	345	molto	molto	linguistic	_	_	_	_	_	_	SR[101]
345-9	BO087	345	pre~	pre~	linguistic	Interrupted=Yes	_	_	_	_	_	SR[101]
345-10	BO087	345	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	SR[101]
345-11	BO087	345	molto	molto	linguistic	_	_	_	_	_	_	SR[101]
345-12	BO087	345	attenta.	attenta	linguistic	Intonation=Falling	End=855.351	_	_	_	_	SR[101]
346-0	BO089	346	[sì	sì	linguistic	_	Begin=851.29	_	_	_	0-2(103)	BC
346-1	BO089	346	le	le	linguistic	ProsodicLink=Yes	_	_	_	_	0-2(103)	_
346-2	BO089	346	m::h],	mh	linguistic	Intonation=WeaklyRising	End=852.33	0x2	_	_	0-2(103)	_
347-0	BO087	347	quando	quando	linguistic	_	Begin=856.152	_	_	_	_	_
347-1	BO087	347	si	si	linguistic	_	_	_	_	_	_	_
347-2	BO087	347	cita	cita	linguistic	_	_	_	_	_	_	_
347-3	BO087	347	un	un	linguistic	_	_	_	_	_	_	_
347-4	BO087	347	periodico,	periodico	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
347-5	BO087	347	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
347-6	BO087	347	noi	noi	linguistic	_	_	_	_	_	_	_
347-7	BO087	347	dobbiamo	dobbiamo	linguistic	_	_	_	_	_	_	_
347-8	BO087	347	sapere.	sapere	linguistic	Intonation=Falling	End=858.85	_	_	_	_	_
348-0	BO087	348	qual	qual	linguistic	_	Begin=858.982	_	_	_	_	_
348-1	BO087	348	è	è	linguistic	_	_	_	_	_	_	_
348-2	BO087	348	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
348-3	BO087	348	anno,	anno	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
348-4	BO087	348	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
348-5	BO087	348	solare	solare	linguistic	_	_	_	_	_	_	_
348-6	BO087	348	in	in	linguistic	_	_	_	_	_	_	_
348-7	BO087	348	cui	cui	linguistic	_	_	_	_	_	_	_
348-8	BO087	348	il	il	linguistic	_	_	_	_	_	_	_
348-9	BO087	348	periodico	periodico	linguistic	_	_	_	_	_	_	_
348-10	BO087	348	è	è	linguistic	_	_	_	_	_	_	_
348-11	BO087	348	uscito	uscito	linguistic	_	_	_	_	_	_	_
348-12	BO087	348	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
348-13	BO087	348	novantase~	novantase~	linguistic	Interrupted=Yes	_	_	_	_	_	SR[102]
348-14	BO087	348	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	SR[102]
348-15	BO087	348	[ottantas]ei.	ottantasei	linguistic	Intonation=Falling	End=863.13	_	_	_	0-8(104)	SR[102]
349-0	BO089	349	[ah	ah	linguistic	_	Begin=862.36	_	_	_	0-2(104)	BC[38]
349-1	BO089	349	okay].	okay	linguistic	Intonation=Falling	End=862.96	_	_	_	0-4(104)	BC[38]
350-0	BO087	350	qual	qual	linguistic	_	Begin=863.853	_	_	_	_	_
350-1	BO087	350	è	è	linguistic	_	_	_	_	_	_	_
350-2	BO087	350	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
350-3	BO087	350	anna:ta,	annata	linguistic	Intonation=WeaklyRising	End=865.486	3x1	_	_	_	_
351-0	BO087	351	[il	il	linguistic	_	Begin=865.694	_	_	_	0-2(105)	_
351-1	BO087	351	periodo	periodo	linguistic	_	_	_	_	_	0-7(105)	_
351-2	BO087	351	di	di	linguistic	_	_	_	_	_	0-2(105)	_
351-3	BO087	351	do]dici	dodici	linguistic	_	_	_	_	_	0-2(105)	_
351-4	BO087	351	mesi,	mesi	linguistic	Intonation=WeaklyRising	End=867.87	_	_	_	_	_
352-0	BO089	352	[in	in	linguistic	_	Begin=865.694	_	_	_	0-2(105)	_
352-1	BO089	352	numero	numero	linguistic	_	_	_	_	_	0-6(105)	_
352-2	BO089	352	roma:no],	romano	linguistic	Intonation=WeaklyRising	End=866.856	3x1	_	_	0-6(105)	_
353-0	BO087	353	in	in	linguistic	_	Begin=868.363	_	_	_	_	_
353-1	BO087	353	cui	cui	linguistic	_	_	_	_	_	_	_
353-2	BO087	353	tutti,	tutti	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
353-3	BO087	353	i	i	linguistic	_	_	_	_	_	_	_
353-4	BO087	353	fascicoli	fascicoli	linguistic	_	_	_	_	_	_	_
353-5	BO087	353	>di	di	linguistic	_	_	_	Fast=0-2	_	_	_
353-6	BO087	353	quel	quel	linguistic	_	_	_	Fast=0-4	_	_	_
353-7	BO087	353	periodico	periodico	linguistic	_	_	_	Fast=0-9	_	_	_
353-8	BO087	353	usciti<	usciti	linguistic	_	_	_	Fast=0-6	_	_	_
353-9	BO087	353	si	si	linguistic	_	_	_	_	_	_	_
353-10	BO087	353	raccolgono	raccolgono	linguistic	_	_	_	_	_	_	_
353-11	BO087	353	idealmente	idealmente	linguistic	_	_	_	_	_	_	_
353-12	BO087	353	in	in	linguistic	_	_	_	_	_	_	_
353-13	BO087	353	un	un	linguistic	_	_	_	_	_	_	_
353-14	BO087	353	unico	unico	linguistic	_	_	_	_	_	_	_
353-15	BO087	353	volume	volume	linguistic	_	_	_	_	_	_	_
353-16	BO087	353	fisico.	fisico	linguistic	Intonation=Falling	End=873.829	_	_	_	_	_
354-0	BO087	354	questo	questo	linguistic	_	Begin=873.901	_	_	_	_	_
354-1	BO087	354	si	si	linguistic	_	_	_	_	_	_	_
354-2	BO087	354	chiama	chiama	linguistic	_	_	_	_	_	_	_
354-3	BO087	354	annata,	annata	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
354-4	BO087	354	che	che	linguistic	_	_	_	_	_	_	_
354-5	BO087	354	non	non	linguistic	_	_	_	_	_	_	_
354-6	BO087	354	coincide	coincide	linguistic	_	_	_	_	_	_	_
354-7	BO087	354	con	con	linguistic	_	_	_	_	_	_	_
354-8	BO087	354	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
354-9	BO087	354	anno,	anno	linguistic	Intonation=WeaklyRising	End=876.333	_	_	_	_	_
355-0	BO087	355	può	può	linguistic	_	Begin=877.08	_	_	_	_	_
355-1	BO087	355	essere	essere	linguistic	_	_	_	_	_	_	_
355-2	BO087	355	diversa,	diversa	linguistic	Intonation=WeaklyRising	End=878.141	_	_	_	_	_
356-0	BO087	356	TRE:,	tre	linguistic	Intonation=WeaklyRising|Volume=High	Begin=879.081|End=879.82	2x1	_	_	_	_
357-0	BO087	357	il	il	linguistic	_	Begin=880.332	_	_	_	_	_
357-1	BO087	357	numero	numero	linguistic	_	_	_	_	_	_	_
357-2	BO087	357	di	di	linguistic	_	_	_	_	_	_	_
357-3	BO087	357	fascicolo.	fascicolo	linguistic	Intonation=Falling	End=881.596	_	_	_	_	_
358-0	BO089	358	okay.	okay	linguistic	Intonation=Falling	Begin=882.045|End=882.557	_	_	_	_	BC
359-0	BO087	359	mh,	mh	linguistic	Intonation=WeaklyRising	Begin=882.692|End=883.042	_	_	_	_	_
360-0	BO087	360	quella	quella	linguistic	_	Begin=883.186	_	_	_	_	_
360-1	BO087	360	lì,	lì	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
360-2	BO087	360	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
360-3	BO087	360	probabilmente	probabilmente	linguistic	_	_	_	_	_	_	_
360-4	BO087	360	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
360-5	BO087	360	sedici	sedici	linguistic	_	_	_	_	_	_	_
360-6	BO087	360	dic~	dic~	linguistic	Interrupted=Yes	_	_	_	_	_	_
360-7	BO087	360	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
360-8	BO087	360	diciassette,	diciassette	linguistic	Intonation=WeaklyRising	End=886.163	_	_	_	_	_
361-0	BO087	361	secondo	secondo	linguistic	_	Begin=886.668	_	_	_	_	_
361-1	BO087	361	me,	me	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
361-2	BO087	361	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
361-3	BO087	361	>visto	visto	linguistic	_	_	_	Fast=0-5	_	_	_
361-4	BO087	361	che	che	linguistic	_	_	_	Fast=0-3	_	_	_
361-5	BO087	361	la	la	linguistic	_	_	_	Fast=0-2	_	_	_
361-6	BO087	361	rivista<,	rivista	linguistic	Intonation=WeaklyRising	End=888.378	_	Fast=0-7	_	_	_
362-0	BO087	362	mi	mi	linguistic	_	Begin=889.459	_	_	_	_	_
362-1	BO087	362	sembra	sembra	linguistic	_	_	_	_	_	_	_
362-2	BO087	362	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
362-3	BO087	362	bimestra:le,	bimestrale	linguistic	Intonation=WeaklyRising	End=891.585	7x1	_	_	_	_
363-0	BO089	363	mh	mh	linguistic	_	Begin=892.587	_	_	_	_	BC[39]
363-1	BO089	363	[mh],	mh	linguistic	Intonation=WeaklyRising	End=893.164	_	_	_	0-2(106)	BC[39]
364-0	BO087	364	[no]n	non	linguistic	_	Begin=892.924	_	_	_	0-2(106)	_
364-1	BO087	364	dovrebbe,	dovrebbe	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
364-2	BO087	364	essere	essere	linguistic	_	_	_	_	_	_	_
364-3	BO087	364	il	il	linguistic	_	_	_	_	_	_	_
364-4	BO087	364	numero	numero	linguistic	_	_	_	_	_	_	_
364-5	BO087	364	di	di	linguistic	_	_	_	_	_	_	_
364-6	BO087	364	fascicolo.	fascicolo	linguistic	Intonation=Falling	End=895.055	_	_	_	_	_
365-0	BO087	365	no,	no	linguistic	Intonation=WeaklyRising	Begin=897.041	_	_	_	_	_
365-1	BO087	365	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
365-2	BO087	365	non	non	linguistic	_	_	_	_	_	_	_
365-3	BO087	365	bimestrale	bimestrale	linguistic	_	_	_	_	_	_	_
365-4	BO087	365	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
365-5	BO087	365	febbra:io	febbraio	linguistic	_	_	5x1	_	_	_	_
365-6	BO087	365	che	che	linguistic	_	_	_	_	_	_	_
365-7	BO087	365	cos'	cos'	linguistic	SpaceAfter=No	_	_	_	_	_	_
365-8	BO087	365	è	è	linguistic	_	_	_	_	_	_	_
365-9	BO087	365	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
365-10	BO087	365	febbra:io,	febbraio	linguistic	Intonation=WeaklyRising	End=901.304	5x1	_	_	_	_
